timestamp,BTC,ETH,ADA,XRP,SOL,SUI,AVAX,POL,API3,USDT,USDC,DOT,BNB,TRX,LTC,DAI,WETH
2026-01-14T00:00:46.556Z,95322.90860781961,3322.1920224132405,0.42141925822997217,2.163801191797507,145.3616346603858,1.880016356081686,14.7378095268733,0.157420701455509,0.46412003948442854,0.9994086096862873,0.9995994110551827,2.2817158124738612,942.4613607154035,0.3070215452798278,78.1244021799962,0.9996569286355369,3321.740789990873
2026-01-15T00:00:45.921Z,96931.29138297321,3354.7658558654493,0.4145399032029698,2.139731972662752,146.7556364821256,1.8527119360064546,14.619689701764605,0.1560857802987224,0.4600718421495944,0.999986988400553,0.9997889604204875,2.2260571694983793,949.0887990699456,0.3047367543058894,76.74096843093801,0.9999237864045055,3358.192838697358
2026-01-16T00:00:49.008Z,95554.09956065973,3317.341718504395,0.3934824533177363,2.0781200509218585,142.33288848785222,1.7814553075194421,13.819530339789486,0.1491056321310717,0.4347899332702692,0.9996726029015528,0.9998072357373989,2.1170476982272213,930.8978714968353,0.31197662310526286,72.12112503091446,0.9996128903196443,3309.44100894025
2026-01-17T00:00:44.290Z,95525.15684348332,3295.482785531051,0.395533494871161,2.0682152575751376,144.86014735510568,1.7889560055509366,13.585150407399066,0.14459182889000213,0.44602387195603926,0.9995139354049648,0.9997520993799596,2.1190885316173627,937.5250961322818,0.3093623608934863,75.26459347875593,0.999568859022464,3293.360929349542
2026-01-18T00:00:46.505Z,95101.178945109,3308.9058335910945,0.3966769507242149,2.062373457745496,143.7259390560209,1.7847936310376065,13.733806357029163,0.14510704798666973,0.4409505015306204,0.999594300463639,0.9997631905478594,2.177090836730192,947.043145469967,0.3184527073815826,74.83887094797493,0.9997477133923988,3308.253152814967
2026-01-19T00:00:44.327Z,93655.67283461656,3282.1991486217385,0.37566910154287936,1.9926231194200814,137.99720832772178,1.698200196947668,12.996487310529032,0.13802098437469468,0.4244733782385115,0.9996686808409116,0.9998336639898291,2.0677578659227125,932.5846214355017,0.3177520051346959,72.26326460901073,0.9996999103348208,3306.3587566586625
2026-01-20T00:00:44.862Z,92553.59917680483,3186.6210456316808,0.3701266032051629,1.9863815155396782,133.33859418191133,1.566163797881294,12.721334645221742,0.13624184423859712,0.41338031371754536,0.9993762995121079,0.9998482358635784,2.0285733523673617,922.6132463799463,0.3117403125226954,70.72123621247903,0.9996310483819056,3190.794628241889
2026-01-21T00:00:48.218Z,88326.50905430746,2935.8821716132475,0.35042034076804424,1.889569314704305,125.70572691966869,1.4687641998630108,12.084134480817976,0.1309339919317053,0.38867689222060986,0.9987564918095121,0.9996413883036871,1.8968916802571643,884.5315163019384,0.2967789880402333,67.06282864397579,0.9995589583366328,2938.6739741138517
2026-01-22T00:00:47.959Z,89378.52466983534,2979.3077873378866,0.3656959936983161,1.9455596584695567,129.378950807816,1.5091423771744155,12.402187952849978,0.13407232933075952,0.4040737892959845,0.9991747941693798,0.999778066701279,1.9494507916928934,882.5602817277747,0.29905066972059874,68.42054220489129,0.9996821567557036,2996.4372682928197
2026-01-23T00:00:53.563Z,89462.04937892227,2949.4457549888134,0.35889692617535573,1.9216742307157442,128.28851622838738,1.4936180334764928,12.174766673227587,0.13263392185502232,0.39732983402520533,0.9989556527842075,0.9997002264009405,1.9243484589327176,886.9716663389148,0.3049796595306808,68.12567113372842,0.9995988937382698,2947.723316198156
